filename,filepath,label,height,width,format,mode
B20_02424,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02424.jpg,non-face,19,19,JPEG,RGB
B20_02425,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02425.jpg,non-face,19,19,JPEG,RGB
B20_02426,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02426.jpg,non-face,19,19,JPEG,RGB
B20_02427,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02427.jpg,non-face,19,19,JPEG,RGB
B20_02428,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02428.jpg,non-face,19,19,JPEG,RGB
B20_02429,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02429.jpg,non-face,19,19,JPEG,RGB
B20_02430,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02430.jpg,non-face,19,19,JPEG,RGB
B20_02431,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02431.jpg,non-face,19,19,JPEG,RGB
B20_02432,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02432.jpg,non-face,19,19,JPEG,RGB
B20_02433,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02433.jpg,non-face,19,19,JPEG,RGB
B20_02434,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02434.jpg,non-face,19,19,JPEG,RGB
B20_02435,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02435.jpg,non-face,19,19,JPEG,RGB
B20_02436,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02436.jpg,non-face,19,19,JPEG,RGB
B20_02437,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02437.jpg,non-face,19,19,JPEG,RGB
B20_02438,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02438.jpg,non-face,19,19,JPEG,RGB
B20_02439,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02439.jpg,non-face,19,19,JPEG,RGB
B20_02440,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02440.jpg,non-face,19,19,JPEG,RGB
B20_02441,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02441.jpg,non-face,19,19,JPEG,RGB
B20_02442,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02442.jpg,non-face,19,19,JPEG,RGB
B20_02443,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02443.jpg,non-face,19,19,JPEG,RGB
B20_02444,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02444.jpg,non-face,19,19,JPEG,RGB
B20_02445,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02445.jpg,non-face,19,19,JPEG,RGB
B20_02446,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02446.jpg,non-face,19,19,JPEG,RGB
B20_02447,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02447.jpg,non-face,19,19,JPEG,RGB
B20_02448,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02448.jpg,non-face,19,19,JPEG,RGB
B20_02449,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02449.jpg,non-face,19,19,JPEG,RGB
B20_02450,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02450.jpg,non-face,19,19,JPEG,RGB
B20_02451,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02451.jpg,non-face,19,19,JPEG,RGB
B20_02452,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02452.jpg,non-face,19,19,JPEG,RGB
B20_02453,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02453.jpg,non-face,19,19,JPEG,RGB
B20_02454,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02454.jpg,non-face,19,19,JPEG,RGB
B20_02455,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02455.jpg,non-face,19,19,JPEG,RGB
B20_02456,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02456.jpg,non-face,19,19,JPEG,RGB
B20_02457,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02457.jpg,non-face,19,19,JPEG,RGB
B20_02458,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02458.jpg,non-face,19,19,JPEG,RGB
B20_02459,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02459.jpg,non-face,19,19,JPEG,RGB
B20_02460,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02460.jpg,non-face,19,19,JPEG,RGB
B20_02461,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02461.jpg,non-face,19,19,JPEG,RGB
B20_02462,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02462.jpg,non-face,19,19,JPEG,RGB
B20_02463,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02463.jpg,non-face,19,19,JPEG,RGB
B20_02464,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02464.jpg,non-face,19,19,JPEG,RGB
B20_02465,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02465.jpg,non-face,19,19,JPEG,RGB
B20_02466,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02466.jpg,non-face,19,19,JPEG,RGB
B20_02467,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02467.jpg,non-face,19,19,JPEG,RGB
B20_02468,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02468.jpg,non-face,19,19,JPEG,RGB
B20_02469,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02469.jpg,non-face,19,19,JPEG,RGB
B20_02470,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02470.jpg,non-face,19,19,JPEG,RGB
B20_02471,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02471.jpg,non-face,19,19,JPEG,RGB
B20_02472,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02472.jpg,non-face,19,19,JPEG,RGB
B20_02473,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02473.jpg,non-face,19,19,JPEG,RGB
B20_02474,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02474.jpg,non-face,19,19,JPEG,RGB
B20_02475,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02475.jpg,non-face,19,19,JPEG,RGB
B20_02476,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02476.jpg,non-face,19,19,JPEG,RGB
B20_02477,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02477.jpg,non-face,19,19,JPEG,RGB
B20_02478,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02478.jpg,non-face,19,19,JPEG,RGB
B20_02479,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02479.jpg,non-face,19,19,JPEG,RGB
B20_02480,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02480.jpg,non-face,19,19,JPEG,RGB
B20_02481,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02481.jpg,non-face,19,19,JPEG,RGB
B20_02482,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02482.jpg,non-face,19,19,JPEG,RGB
B20_02483,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02483.jpg,non-face,19,19,JPEG,RGB
B20_02484,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02484.jpg,non-face,19,19,JPEG,RGB
B20_02485,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02485.jpg,non-face,19,19,JPEG,RGB
B20_02486,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02486.jpg,non-face,19,19,JPEG,RGB
B20_02487,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02487.jpg,non-face,19,19,JPEG,RGB
B20_02488,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02488.jpg,non-face,19,19,JPEG,RGB
B20_02489,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02489.jpg,non-face,19,19,JPEG,RGB
B20_02490,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02490.jpg,non-face,19,19,JPEG,RGB
B20_02491,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02491.jpg,non-face,19,19,JPEG,RGB
B20_02492,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02492.jpg,non-face,19,19,JPEG,RGB
B20_02493,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02493.jpg,non-face,19,19,JPEG,RGB
B20_02494,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02494.jpg,non-face,19,19,JPEG,RGB
B20_02495,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02495.jpg,non-face,19,19,JPEG,RGB
B20_02496,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02496.jpg,non-face,19,19,JPEG,RGB
B20_02497,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02497.jpg,non-face,19,19,JPEG,RGB
B20_02498,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02498.jpg,non-face,19,19,JPEG,RGB
B20_02499,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02499.jpg,non-face,19,19,JPEG,RGB
B20_02500,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02500.jpg,non-face,19,19,JPEG,RGB
B20_02501,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02501.jpg,non-face,19,19,JPEG,RGB
B20_02502,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02502.jpg,non-face,19,19,JPEG,RGB
B20_02503,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02503.jpg,non-face,19,19,JPEG,RGB
B20_02504,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02504.jpg,non-face,19,19,JPEG,RGB
B20_02505,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02505.jpg,non-face,19,19,JPEG,RGB
B20_02506,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02506.jpg,non-face,19,19,JPEG,RGB
B20_02507,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02507.jpg,non-face,19,19,JPEG,RGB
B20_02508,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02508.jpg,non-face,19,19,JPEG,RGB
B20_02509,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02509.jpg,non-face,19,19,JPEG,RGB
B20_02510,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02510.jpg,non-face,19,19,JPEG,RGB
B20_02511,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02511.jpg,non-face,19,19,JPEG,RGB
B20_02512,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02512.jpg,non-face,19,19,JPEG,RGB
B20_02513,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02513.jpg,non-face,19,19,JPEG,RGB
B20_02514,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02514.jpg,non-face,19,19,JPEG,RGB
B20_02515,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02515.jpg,non-face,19,19,JPEG,RGB
B20_02516,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02516.jpg,non-face,19,19,JPEG,RGB
B20_02517,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02517.jpg,non-face,19,19,JPEG,RGB
B20_02518,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02518.jpg,non-face,19,19,JPEG,RGB
B20_02519,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02519.jpg,non-face,19,19,JPEG,RGB
B20_02520,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02520.jpg,non-face,19,19,JPEG,RGB
B20_02521,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02521.jpg,non-face,19,19,JPEG,RGB
B20_02522,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02522.jpg,non-face,19,19,JPEG,RGB
B20_02523,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02523.jpg,non-face,19,19,JPEG,RGB
B20_02524,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02524.jpg,non-face,19,19,JPEG,RGB
B20_02525,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02525.jpg,non-face,19,19,JPEG,RGB
B20_02526,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02526.jpg,non-face,19,19,JPEG,RGB
B20_02527,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02527.jpg,non-face,19,19,JPEG,RGB
B20_02528,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02528.jpg,non-face,19,19,JPEG,RGB
B20_02529,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02529.jpg,non-face,19,19,JPEG,RGB
B20_02530,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02530.jpg,non-face,19,19,JPEG,RGB
B20_02531,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02531.jpg,non-face,19,19,JPEG,RGB
B20_02532,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02532.jpg,non-face,19,19,JPEG,RGB
B20_02533,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02533.jpg,non-face,19,19,JPEG,RGB
B20_02534,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02534.jpg,non-face,19,19,JPEG,RGB
B20_02535,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02535.jpg,non-face,19,19,JPEG,RGB
B20_02536,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02536.jpg,non-face,19,19,JPEG,RGB
B20_02537,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02537.jpg,non-face,19,19,JPEG,RGB
B20_02538,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02538.jpg,non-face,19,19,JPEG,RGB
B20_02539,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02539.jpg,non-face,19,19,JPEG,RGB
B20_02540,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02540.jpg,non-face,19,19,JPEG,RGB
B20_02541,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02541.jpg,non-face,19,19,JPEG,RGB
B20_02542,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02542.jpg,non-face,19,19,JPEG,RGB
B20_02543,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02543.jpg,non-face,19,19,JPEG,RGB
B20_02544,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02544.jpg,non-face,19,19,JPEG,RGB
B20_02545,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02545.jpg,non-face,19,19,JPEG,RGB
B20_02546,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02546.jpg,non-face,19,19,JPEG,RGB
B20_02547,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02547.jpg,non-face,19,19,JPEG,RGB
B20_02548,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02548.jpg,non-face,19,19,JPEG,RGB
B20_02549,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02549.jpg,non-face,19,19,JPEG,RGB
B20_02550,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02550.jpg,non-face,19,19,JPEG,RGB
B20_02551,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02551.jpg,non-face,19,19,JPEG,RGB
B20_02552,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02552.jpg,non-face,19,19,JPEG,RGB
B20_02553,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02553.jpg,non-face,19,19,JPEG,RGB
B20_02554,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02554.jpg,non-face,19,19,JPEG,RGB
B20_02555,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02555.jpg,non-face,19,19,JPEG,RGB
B20_02556,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02556.jpg,non-face,19,19,JPEG,RGB
B20_02557,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02557.jpg,non-face,19,19,JPEG,RGB
B20_02558,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02558.jpg,non-face,19,19,JPEG,RGB
B20_02559,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02559.jpg,non-face,19,19,JPEG,RGB
B20_02560,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02560.jpg,non-face,19,19,JPEG,RGB
B20_02561,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02561.jpg,non-face,19,19,JPEG,RGB
B20_02562,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02562.jpg,non-face,19,19,JPEG,RGB
B20_02563,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02563.jpg,non-face,19,19,JPEG,RGB
B20_02564,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02564.jpg,non-face,19,19,JPEG,RGB
B20_02565,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02565.jpg,non-face,19,19,JPEG,RGB
B20_02566,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02566.jpg,non-face,19,19,JPEG,RGB
B20_02567,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02567.jpg,non-face,19,19,JPEG,RGB
B20_02568,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02568.jpg,non-face,19,19,JPEG,RGB
B20_02569,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02569.jpg,non-face,19,19,JPEG,RGB
B20_02570,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02570.jpg,non-face,19,19,JPEG,RGB
B20_02571,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02571.jpg,non-face,19,19,JPEG,RGB
B20_02572,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02572.jpg,non-face,19,19,JPEG,RGB
B20_02573,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02573.jpg,non-face,19,19,JPEG,RGB
B20_02574,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02574.jpg,non-face,19,19,JPEG,RGB
B20_02575,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02575.jpg,non-face,19,19,JPEG,RGB
B20_02576,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02576.jpg,non-face,19,19,JPEG,RGB
B20_02577,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02577.jpg,non-face,19,19,JPEG,RGB
B20_02578,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02578.jpg,non-face,19,19,JPEG,RGB
B20_02579,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02579.jpg,non-face,19,19,JPEG,RGB
B20_02580,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02580.jpg,non-face,19,19,JPEG,RGB
B20_02581,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02581.jpg,non-face,19,19,JPEG,RGB
B20_02582,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02582.jpg,non-face,19,19,JPEG,RGB
B20_02583,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02583.jpg,non-face,19,19,JPEG,RGB
B20_02584,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02584.jpg,non-face,19,19,JPEG,RGB
B20_02585,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02585.jpg,non-face,19,19,JPEG,RGB
B20_02586,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02586.jpg,non-face,19,19,JPEG,RGB
B20_02587,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02587.jpg,non-face,19,19,JPEG,RGB
B20_02588,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02588.jpg,non-face,19,19,JPEG,RGB
B20_02589,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02589.jpg,non-face,19,19,JPEG,RGB
B20_02590,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02590.jpg,non-face,19,19,JPEG,RGB
B20_02591,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02591.jpg,non-face,19,19,JPEG,RGB
B20_02592,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02592.jpg,non-face,19,19,JPEG,RGB
B20_02593,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02593.jpg,non-face,19,19,JPEG,RGB
B20_02594,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02594.jpg,non-face,19,19,JPEG,RGB
B20_02595,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02595.jpg,non-face,19,19,JPEG,RGB
B20_02596,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02596.jpg,non-face,19,19,JPEG,RGB
B20_02597,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02597.jpg,non-face,19,19,JPEG,RGB
B20_02598,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02598.jpg,non-face,19,19,JPEG,RGB
B20_02599,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02599.jpg,non-face,19,19,JPEG,RGB
B20_02600,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02600.jpg,non-face,19,19,JPEG,RGB
B20_02601,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02601.jpg,non-face,19,19,JPEG,RGB
B20_02602,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02602.jpg,non-face,19,19,JPEG,RGB
B20_02603,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02603.jpg,non-face,19,19,JPEG,RGB
B20_02604,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02604.jpg,non-face,19,19,JPEG,RGB
B20_02605,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02605.jpg,non-face,19,19,JPEG,RGB
B20_02606,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02606.jpg,non-face,19,19,JPEG,RGB
B20_02607,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02607.jpg,non-face,19,19,JPEG,RGB
B20_02608,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02608.jpg,non-face,19,19,JPEG,RGB
B20_02609,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02609.jpg,non-face,19,19,JPEG,RGB
B20_02610,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02610.jpg,non-face,19,19,JPEG,RGB
B20_02611,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02611.jpg,non-face,19,19,JPEG,RGB
B20_02612,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02612.jpg,non-face,19,19,JPEG,RGB
B20_02613,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02613.jpg,non-face,19,19,JPEG,RGB
B20_02614,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02614.jpg,non-face,19,19,JPEG,RGB
B20_02615,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02615.jpg,non-face,19,19,JPEG,RGB
B20_02616,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02616.jpg,non-face,19,19,JPEG,RGB
B20_02617,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02617.jpg,non-face,19,19,JPEG,RGB
B20_02618,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02618.jpg,non-face,19,19,JPEG,RGB
B20_02619,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02619.jpg,non-face,19,19,JPEG,RGB
B20_02620,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02620.jpg,non-face,19,19,JPEG,RGB
B20_02621,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02621.jpg,non-face,19,19,JPEG,RGB
B20_02622,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02622.jpg,non-face,19,19,JPEG,RGB
B20_02623,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02623.jpg,non-face,19,19,JPEG,RGB
B20_02624,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02624.jpg,non-face,19,19,JPEG,RGB
B20_02625,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02625.jpg,non-face,19,19,JPEG,RGB
B20_02626,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02626.jpg,non-face,19,19,JPEG,RGB
B20_02627,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02627.jpg,non-face,19,19,JPEG,RGB
B20_02628,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02628.jpg,non-face,19,19,JPEG,RGB
B20_02629,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02629.jpg,non-face,19,19,JPEG,RGB
B20_02630,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02630.jpg,non-face,19,19,JPEG,RGB
B20_02631,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02631.jpg,non-face,19,19,JPEG,RGB
B20_02632,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02632.jpg,non-face,19,19,JPEG,RGB
B20_02633,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02633.jpg,non-face,19,19,JPEG,RGB
B20_02634,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02634.jpg,non-face,19,19,JPEG,RGB
B20_02635,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02635.jpg,non-face,19,19,JPEG,RGB
B20_02636,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02636.jpg,non-face,19,19,JPEG,RGB
B20_02637,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02637.jpg,non-face,19,19,JPEG,RGB
B20_02638,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_02638.jpg,non-face,19,19,JPEG,RGB
